fault_line_distance,slope_degree,elevation,soil_type,green_area_coverage,water_proximity,disaster_risk_index,biodiversity_index,protected_area_proximity,air_quality_index,noise_pollution_potential,transport_accessibility,infrastructure_availability,zoning_compliance,poi_density,socioeconomic_score
99717,20.96,2046,loamy,0.12,2263.14,0.01,9.29,18321.89,121,0.77,0.19,True,False,4950,16.13
76161,39.84,405,sandy,0.44,463.0,0.74,6.25,28917.83,473,0.48,0.58,True,True,2781,56.46
26267,36.27,3978,sandy,0.23,2542.5,0.82,8.8,5723.98,10,0.91,0.53,True,True,2938,62.18
59701,10.83,3517,sandy,0.43,2381.66,0.28,5.25,1305.24,408,0.98,0.15,True,False,1721,83.15
7703,22.56,2870,clayey,0.74,2239.2,0.3,6.41,18734.95,266,0.61,0.55,True,True,4724,77.91
72919,4.64,2534,loamy,0.07,4768.59,0.75,6.68,27246.29,383,0.48,0.5,False,False,3982,42.88
24463,29.67,1025,sandy,0.69,3650.1,0.51,1.79,19498.76,305,0.41,0.58,False,False,455,80.2
71675,20.1,3659,clayey,0.89,2993.2,0.73,5.05,23994.5,414,0.17,0.75,False,True,628,39.32
504,17.44,2942,sandy,0.33,4202.39,0.87,2.01,18573.94,320,0.49,0.88,True,True,3574,87.07
82322,39.01,2535,loamy,0.31,1836.28,0.14,6.63,7677.3,43,0.34,0.26,True,True,2930,62.2
64001,18.52,2323,loamy,0.26,2981.64,0.07,7.43,6142.46,310,0.96,0.41,False,True,1453,9.25
43849,23.55,405,sandy,0.47,1488.98,0.87,2.45,26575.29,403,0.47,0.5,False,True,386,49.84
75247,30.08,1622,sandy,0.96,3592.25,0.27,7.77,7573.92,72,0.16,0.8,True,True,931,29.06
14725,21.63,2051,clayey,0.78,3604.49,0.13,0.16,16616.25,67,0.39,0.04,True,False,113,88.62
53816,37.36,2563,loamy,0.81,1163.33,0.75,6.79,16204.04,455,0.17,0.17,True,False,394,70.86
26781,24.08,3463,sandy,0.4,1826.06,0.76,5.51,20257.49,321,0.95,0.12,False,False,2716,59.95
77354,26.55,764,clayey,0.05,309.17,0.32,6.95,12386.58,363,0.76,0.22,True,False,1975,74.59
9879,35.98,1569,clayey,0.07,879.43,0.74,5.01,5115.3,223,0.89,0.96,True,True,3026,15.73
48662,29.57,1918,sandy,0.05,2948.05,0.0,1.33,12609.71,449,0.69,0.75,True,True,3388,33.12
5741,37.03,861,sandy,0.75,1312.02,0.52,1.2,27107.98,357,0.11,0.2,True,False,4766,4.19
5365,19.22,281,clayey,0.48,881.12,0.44,3.71,17695.82,278,0.48,0.83,False,False,4029,30.6
96291,5.26,460,clayey,0.77,481.27,0.91,9.0,27659.78,365,0.03,0.58,True,False,3639,69.06
75986,22.66,2724,sandy,0.02,2587.33,0.21,9.73,29617.79,175,0.41,0.78,False,True,3917,71.38
42990,22.55,2182,clayey,0.71,4190.64,0.13,9.33,24760.27,13,0.98,0.23,False,True,1712,69.64
48695,35.15,875,loamy,0.32,5.98,0.84,7.49,8961.29,476,0.4,0.75,True,False,4476,66.0
11745,1.49,3366,loamy,0.72,1509.08,0.74,1.77,12258.9,155,0.03,0.61,True,False,622,62.15
38952,13.87,2991,clayey,0.52,629.96,0.79,0.91,27981.74,116,0.9,0.52,True,True,4220,64.11
953,37.62,612,loamy,0.24,857.2,0.31,6.64,14659.96,46,0.91,0.86,False,True,4765,20.73
2355,4.24,2179,clayey,0.64,3894.35,0.2,9.45,12872.06,180,0.83,0.92,True,True,49,65.35
92030,26.71,1030,clayey,0.56,4997.06,0.04,5.95,18702.44,218,0.29,0.88,False,False,4378,63.99
29553,37.0,2843,clayey,0.26,4235.19,0.79,8.45,23930.98,347,0.54,0.81,True,False,3649,67.33
12952,17.53,861,loamy,0.25,2216.63,0.57,9.61,4395.87,86,0.64,0.9,False,True,4425,79.31
9639,16.74,-27,sandy,0.91,4199.98,0.86,1.27,18843.91,409,0.32,0.13,False,False,1542,37.79
44545,22.14,2378,loamy,0.74,2776.64,0.08,8.14,19678.24,166,0.58,0.67,True,False,1511,48.82
54324,30.65,3640,clayey,0.18,941.49,0.51,5.43,25949.52,418,0.2,0.24,False,True,2963,45.32
93466,27.27,3037,loamy,0.29,3360.2,0.06,6.82,20187.26,170,0.46,0.94,False,False,1392,91.03
77562,31.3,3314,loamy,0.17,2977.59,0.57,6.12,21065.55,281,0.56,0.64,False,True,635,99.98
21326,17.45,3594,sandy,0.91,1833.39,0.24,1.84,22081.24,87,0.37,0.47,False,True,3593,2.62
22316,3.83,2952,sandy,0.81,4100.31,0.03,2.24,8579.74,351,0.07,0.32,True,False,3844,62.85
51553,5.24,3597,loamy,0.91,4866.02,0.7,3.08,21339.91,365,0.76,0.59,True,False,2955,92.1
74166,8.6,611,clayey,0.77,4006.24,0.39,9.51,15139.95,36,0.94,0.13,False,False,4163,65.45
60897,14.02,1402,sandy,0.41,779.12,0.76,5.66,4190.6,239,0.79,0.72,False,False,132,23.37
27762,23.37,494,clayey,0.53,240.28,0.63,3.25,7138.85,353,0.17,0.03,True,False,4115,86.72
66839,20.95,785,loamy,0.88,2333.21,0.7,3.93,19471.07,325,0.81,0.19,False,False,3867,56.73
52585,19.83,2783,clayey,0.5,2156.02,0.24,5.18,3498.28,215,0.36,0.36,False,False,1583,60.65
73344,35.52,2777,clayey,0.01,970.54,0.96,9.68,29275.51,157,0.27,0.47,True,False,2848,73.22
81032,28.46,3795,sandy,0.48,2739.37,0.84,9.68,22508.85,317,0.46,0.09,True,True,1055,78.21
5259,18.49,2088,sandy,0.72,140.4,0.93,9.57,13797.1,214,0.52,0.57,False,True,510,8.66
90305,12.42,15,clayey,0.88,284.67,0.44,9.44,23232.74,468,0.07,0.01,True,False,2528,7.49
25907,6.67,2109,sandy,0.38,3077.93,0.39,9.56,6682.9,178,0.36,0.04,True,False,52,56.67
80006,36.67,654,loamy,0.31,3673.26,0.5,3.77,4971.59,361,0.9,0.57,True,True,3732,85.36
80724,39.85,3811,clayey,0.11,360.26,0.62,6.23,15266.44,343,0.88,0.71,True,False,2586,91.3
65558,23.87,1795,sandy,0.76,3503.62,0.64,2.74,21442.01,274,0.19,0.5,True,True,2903,64.51
36781,7.1,251,clayey,0.35,1340.33,0.08,7.68,17214.9,445,0.41,0.87,False,False,4192,59.69
37033,3.44,889,loamy,0.66,3715.16,0.84,3.81,4046.03,63,0.56,0.59,False,False,2065,82.87
30466,39.21,2079,loamy,0.33,1561.92,0.84,3.73,19470.49,60,0.6,0.01,False,True,2564,95.23
67354,2.35,2617,loamy,0.08,3834.97,0.45,8.48,11327.15,363,0.77,0.69,True,False,2910,77.92
40755,20.25,3928,sandy,0.76,4907.23,0.98,5.27,5727.79,290,0.52,0.14,True,False,1733,90.36
58132,16.21,2864,clayey,0.64,651.57,0.41,6.66,17834.22,379,0.85,0.42,False,False,140,12.23
71091,19.54,3195,clayey,0.69,4719.2,0.96,3.39,2161.68,344,0.69,0.47,True,False,4947,87.7
60416,11.86,2858,sandy,0.79,4085.2,0.17,3.38,18673.8,243,0.41,0.45,False,True,4669,48.69
62841,21.03,1709,loamy,0.58,1609.4,0.21,2.78,17540.33,186,0.97,0.23,False,True,4411,21.96
94115,10.95,1728,clayey,0.95,3479.04,0.24,6.74,9344.09,285,0.79,0.97,False,False,1786,57.94
60840,13.03,422,sandy,0.75,1295.74,0.64,9.18,18202.9,445,0.82,0.97,True,False,3205,35.17
53602,6.84,389,clayey,0.97,1002.36,0.33,5.76,5841.48,159,0.31,0.09,True,False,1615,23.91
2082,34.75,1721,sandy,0.92,1438.35,0.91,7.04,16440.17,18,0.15,0.53,False,False,1954,24.36
14973,9.28,1891,sandy,0.61,1229.51,0.39,1.48,19174.08,72,0.38,0.05,True,False,3505,94.23
24331,30.1,231,sandy,0.4,3562.84,0.68,7.39,1450.12,155,0.99,0.33,True,False,3349,92.36
80503,14.16,1366,clayey,0.4,975.96,0.29,6.98,2473.61,253,0.36,0.89,False,False,2278,1.06
89076,20.29,987,sandy,0.43,2186.41,0.1,7.87,13282.9,12,0.32,0.55,True,True,4000,16.43
5956,27.18,769,clayey,0.57,1149.92,0.37,4.44,421.82,490,0.91,0.29,True,False,1085,45.26
37028,12.34,1454,clayey,0.4,3746.17,0.31,3.02,18327.97,499,0.99,0.07,False,True,1377,54.26
97729,0.18,2508,clayey,0.43,2314.65,0.9,5.8,12433.75,230,0.22,0.29,False,True,4822,35.01
26548,22.73,3849,loamy,0.22,4358.34,0.2,8.45,4341.52,45,0.23,0.22,False,False,2696,75.55
28599,27.52,1588,clayey,0.47,1344.01,0.4,8.02,4332.96,326,0.01,0.73,True,True,2062,24.81
74926,25.74,-25,loamy,0.65,2828.22,0.16,0.32,949.7,63,0.64,0.07,True,False,3299,74.13
37409,6.81,3884,loamy,0.97,239.5,0.33,5.02,7575.41,440,0.53,0.7,True,True,782,17.49
31392,26.0,2500,loamy,0.63,171.84,0.38,6.78,21335.86,443,0.56,0.03,False,True,3433,10.87
2663,22.82,800,sandy,0.34,1489.55,0.03,4.99,24756.63,16,0.12,0.39,False,False,230,0.29
56007,38.18,39,sandy,0.81,3845.03,0.35,8.75,20943.21,318,0.25,0.09,False,True,3638,88.33
3467,10.48,1585,sandy,0.87,4060.04,0.75,0.76,7857.63,443,0.19,0.99,True,False,358,38.12
98197,31.11,3195,sandy,0.4,4752.37,0.61,1.29,8914.62,346,0.45,0.22,True,False,1427,35.11
13953,39.71,1018,loamy,0.15,962.36,0.63,9.67,18094.32,452,0.87,0.71,True,True,2310,47.37
93912,28.73,-29,clayey,0.95,3603.33,0.24,1.29,29210.68,168,0.64,0.14,False,False,4627,18.62
22475,4.52,417,clayey,0.18,4589.24,0.12,6.24,9481.22,95,0.41,0.31,False,True,2906,94.41
23448,15.84,1209,clayey,0.29,3469.5,0.23,7.16,19678.72,1,0.9,0.9,False,True,1836,50.4
77605,10.98,797,clayey,0.82,4949.62,0.12,0.66,4553.88,466,0.47,0.06,True,True,273,48.41
41068,22.29,2831,sandy,0.48,2754.16,0.72,3.41,10189.68,208,0.38,0.48,False,False,3093,20.27
56778,6.15,364,clayey,0.77,3860.25,0.44,9.96,26587.79,404,0.48,0.85,False,False,4672,75.5
94959,37.74,3147,sandy,0.37,1581.51,0.44,5.9,21984.84,155,0.42,0.59,True,False,4445,79.35
66073,6.49,362,sandy,0.19,1825.15,0.91,4.41,9817.08,267,0.78,0.22,False,False,1187,49.76
23111,29.83,903,clayey,0.6,752.79,0.62,0.46,21609.02,71,0.72,0.3,True,True,2645,80.24
73357,21.4,619,loamy,0.83,695.41,0.86,0.39,19539.08,7,0.08,0.98,False,True,3348,81.57
70361,39.15,2249,loamy,0.32,852.27,0.99,9.71,24108.98,132,0.92,0.56,False,True,3507,17.52
19686,23.86,263,sandy,0.04,478.4,0.8,5.65,10355.9,37,0.67,0.81,True,True,636,14.25
10957,39.27,3271,loamy,0.99,4932.89,0.14,0.49,9920.82,314,0.2,0.21,False,False,4787,12.77
39793,18.43,3690,sandy,0.02,1551.51,0.36,6.98,21202.99,491,0.98,0.69,False,False,2938,23.72
98362,1.83,220,clayey,0.09,3981.69,0.98,7.7,14325.32,474,0.98,1.0,False,False,1136,62.15
605,36.67,1579,sandy,0.31,1867.94,0.22,7.9,27558.86,427,0.28,0.95,True,False,2786,34.75
48034,7.86,3626,sandy,0.71,2887.13,0.95,0.26,6305.96,385,0.85,0.72,False,True,2070,54.65
47045,3.69,2573,clayey,0.96,599.69,0.8,0.7,3364.71,111,0.11,0.74,True,True,4911,51.48
36014,25.86,2024,sandy,0.51,1100.62,0.88,3.47,24918.65,386,0.64,0.89,True,True,2562,9.23
13330,4.11,3915,loamy,0.84,3619.45,0.8,5.11,23943.19,165,0.57,0.82,True,False,4899,65.97
72305,1.19,2140,sandy,0.5,1237.89,0.27,0.02,19322.33,452,0.91,0.22,True,True,600,60.1
98464,12.13,2343,sandy,0.14,4003.41,0.89,4.3,14199.43,354,0.45,0.21,False,True,4188,44.7
13239,29.2,2588,loamy,0.48,1857.23,0.19,8.89,12863.17,499,0.13,0.46,True,False,3781,23.47
56307,8.84,2378,clayey,0.98,4784.36,0.07,7.5,1448.7,313,0.06,0.31,False,False,2226,49.58
89904,7.08,456,sandy,0.77,2195.98,0.96,8.83,16138.58,460,0.34,0.66,True,False,345,98.57
85729,14.9,3792,loamy,0.79,1329.49,0.9,2.88,28796.61,59,0.11,0.9,True,False,422,3.58
3254,36.01,3705,loamy,0.05,306.62,0.34,3.28,6729.07,335,0.3,0.04,True,True,3078,69.63
14977,17.56,489,sandy,0.98,232.71,0.13,1.93,21767.27,224,0.96,0.63,False,True,2415,2.78
76866,4.14,3072,clayey,0.08,162.09,0.86,0.5,2789.31,417,0.61,0.89,False,True,266,23.49
87210,2.04,1033,sandy,0.61,4148.01,0.59,3.01,21684.64,402,0.48,0.75,True,False,944,77.19
40760,11.93,299,sandy,0.98,2356.25,0.2,7.64,22645.82,376,0.97,0.91,False,True,3149,50.54
11401,38.82,3673,clayey,0.42,2540.75,0.99,1.51,21715.49,196,0.81,0.12,False,False,76,39.62
87976,5.79,3582,loamy,0.53,2065.16,0.85,0.18,21151.96,137,0.58,0.59,False,True,3891,8.09
86160,4.75,1050,sandy,0.31,375.37,0.47,5.71,4581.46,270,0.37,0.56,False,True,2832,13.64
44318,4.51,2165,clayey,0.9,3544.49,0.35,4.46,29845.43,86,0.42,0.59,False,True,1537,98.96
78291,37.37,529,sandy,0.05,4896.71,0.13,2.36,6142.44,264,0.0,0.36,True,False,4326,92.66
46435,16.87,906,sandy,0.41,2833.11,0.55,1.77,8589.54,244,0.89,0.71,True,True,4084,39.73
93957,14.32,3768,loamy,0.95,2426.15,0.58,7.95,3836.89,373,0.36,0.94,False,True,110,75.51
64803,18.34,3079,sandy,0.71,4038.95,0.77,6.41,11231.64,348,0.5,0.06,False,True,4130,14.1
88277,38.57,744,clayey,0.28,1788.75,0.14,5.21,14030.08,485,0.58,0.49,True,False,3799,86.31
10873,24.41,3277,loamy,0.7,1026.24,0.08,3.01,26603.55,116,0.74,0.08,True,False,1621,72.26
95980,18.99,83,sandy,0.78,2531.41,0.58,1.28,305.85,441,0.66,0.9,False,True,3578,74.83
70832,18.17,1842,sandy,0.71,486.94,0.69,1.97,20647.26,124,0.03,0.28,True,False,3049,60.18
14608,6.98,1298,sandy,0.55,530.37,0.55,3.73,19581.27,38,0.44,0.95,False,False,2521,20.93
7183,13.05,1834,clayey,0.2,4344.39,0.7,8.95,2361.27,305,0.58,0.83,False,True,2555,13.54
42678,30.6,3500,loamy,0.24,1193.22,0.79,2.59,27095.76,469,0.7,0.64,True,False,3414,5.63
49463,16.25,2884,loamy,0.52,749.22,0.88,9.2,11345.56,409,0.01,0.8,True,False,1219,96.26
31450,38.01,1736,loamy,0.83,1095.76,0.75,4.91,26787.5,36,0.53,0.25,True,False,244,33.52
70275,4.54,3595,loamy,0.7,1002.6,0.47,9.92,11076.59,12,0.84,0.73,False,False,4751,91.29
11353,18.78,3935,clayey,0.56,4230.08,0.73,9.0,33.54,448,0.07,0.7,False,False,2813,96.26
1057,27.83,3090,sandy,0.9,1741.39,0.29,9.11,19168.37,76,0.14,0.09,False,True,706,16.39
83531,2.09,3832,loamy,0.2,4331.22,0.0,3.97,11441.58,96,0.15,0.09,False,True,4060,17.61
41711,31.19,636,clayey,0.11,250.54,0.17,8.03,26871.62,42,0.81,0.92,True,True,17,30.14
11627,35.95,1817,sandy,0.8,3211.68,0.54,5.94,28900.5,434,0.11,0.73,True,False,1872,97.22
72284,12.48,3769,clayey,0.97,5.68,0.3,3.43,8974.13,128,0.14,0.49,False,False,994,63.09
222,21.43,1103,sandy,0.41,653.51,0.56,4.08,19871.28,344,0.89,0.83,False,True,2255,17.16
68460,6.1,2243,loamy,0.28,849.82,0.32,1.27,2821.39,271,0.83,0.04,True,False,3154,30.28
65357,27.88,470,loamy,0.51,1903.94,0.95,0.56,26915.73,447,0.03,0.72,False,True,373,3.45
15984,5.07,1991,clayey,0.49,2403.27,0.0,5.99,13727.52,108,0.85,0.69,False,True,2719,13.28
75799,35.9,1554,sandy,0.1,4136.69,0.9,5.95,136.4,186,0.93,0.35,True,True,3806,65.86
16963,9.13,328,sandy,0.97,212.89,0.48,3.55,68.27,268,0.58,0.79,False,True,88,72.08
31658,16.98,101,clayey,0.74,3582.78,0.66,2.24,23825.3,465,0.48,0.67,True,True,4368,90.96
93996,34.81,1026,loamy,0.48,2071.94,0.93,3.35,23806.3,338,0.94,0.17,False,True,634,28.64
82726,34.1,34,clayey,0.99,2443.25,0.5,0.96,18229.93,280,0.37,0.93,True,True,3354,60.44
96640,33.97,667,clayey,0.88,4444.39,0.72,5.31,8837.92,152,0.06,0.09,False,False,4264,80.21
25604,39.86,3482,sandy,0.39,3501.03,0.83,6.66,12774.07,139,0.61,0.74,False,False,932,11.43
26215,30.92,2992,loamy,0.38,4047.03,0.01,6.15,1235.15,352,0.26,0.9,False,False,1749,42.64
96075,21.71,3485,loamy,0.82,3670.46,0.49,4.78,10702.32,465,0.81,0.08,True,False,4228,25.07
56326,23.6,3771,loamy,0.42,3681.15,0.24,1.84,1283.32,443,0.58,0.65,False,True,797,92.94
97642,21.25,1557,sandy,0.65,2681.33,0.9,6.08,25831.02,336,0.45,0.67,False,False,561,26.34
73756,9.89,3052,sandy,0.22,445.84,0.48,3.99,22215.24,435,0.55,0.82,False,False,954,23.51
86858,4.01,2425,loamy,0.36,536.69,0.97,1.15,5645.69,381,0.89,0.53,True,True,101,5.4
87723,10.79,2540,clayey,0.94,322.8,0.6,0.14,13972.49,317,0.6,0.29,False,False,3602,78.52
41653,9.34,614,loamy,0.77,2641.92,0.09,7.34,8925.13,17,0.14,0.75,False,False,612,59.37
28114,21.28,2966,clayey,0.62,3216.3,0.95,1.19,10655.84,275,0.21,0.89,False,False,2646,93.05
25287,35.38,1695,loamy,0.01,4169.02,0.16,6.36,15493.37,354,0.47,0.1,True,False,1292,88.03
94787,0.15,1465,loamy,0.38,3965.42,0.01,1.5,8416.96,148,0.51,0.16,False,True,4752,67.69
77490,36.86,2806,loamy,0.96,2191.14,0.08,5.75,15540.92,91,0.64,0.4,False,False,3547,27.66
54305,6.01,2769,loamy,0.76,1186.35,0.57,9.49,5014.37,170,0.3,0.08,True,True,2590,50.86
95291,5.6,2520,clayey,0.29,2430.46,0.02,8.02,17364.25,489,0.71,0.34,False,False,4777,43.93
29619,25.58,3957,clayey,0.76,4452.25,0.53,1.2,23059.85,333,0.91,0.56,True,False,2467,62.3
96206,18.78,709,clayey,0.52,3703.22,0.27,0.44,26912.46,164,0.96,0.04,True,True,1041,58.93
77576,32.11,1596,sandy,0.72,27.48,0.51,2.31,9785.11,207,0.86,0.6,False,False,607,54.87
42560,6.63,-33,sandy,0.04,931.13,0.79,0.75,22963.29,14,0.97,0.71,False,True,631,96.33
1226,5.29,899,loamy,0.98,526.34,0.9,5.96,10964.07,355,0.32,0.81,True,True,3500,16.6
12754,28.5,1431,clayey,0.66,3384.94,0.96,8.9,11887.02,196,0.47,0.16,False,True,1290,38.79
49003,32.69,3003,loamy,0.65,1367.16,0.14,8.33,15932.63,299,0.8,0.02,True,False,2440,80.66
63403,28.16,1381,sandy,0.3,3741.8,0.31,9.32,26997.29,325,0.14,0.26,False,True,4469,91.2
37420,39.09,2273,clayey,0.15,3291.35,0.08,8.35,16427.15,429,0.31,0.91,False,False,387,39.78
78835,16.98,1945,clayey,0.27,600.71,0.8,5.76,6930.13,272,0.77,0.14,False,False,1564,97.56
13620,8.07,1541,sandy,0.02,2252.5,0.89,6.37,25301.95,81,0.21,0.53,True,True,1155,39.72
85113,18.65,2144,loamy,0.82,1304.9,0.08,4.48,3611.18,487,0.45,0.27,True,False,1490,9.29
9167,33.83,1203,clayey,0.85,3425.42,0.56,3.19,24631.15,399,0.34,0.75,False,True,8,41.01
7321,37.06,2355,clayey,0.75,3761.47,0.83,3.74,1732.92,437,0.87,0.94,True,False,3640,51.44
90373,4.47,2355,sandy,0.43,4744.78,0.34,9.53,22324.99,11,0.97,0.99,True,False,1717,28.84
90902,8.27,1290,clayey,0.48,538.91,0.6,9.9,3990.86,55,0.02,0.47,False,True,1859,9.62
43141,10.09,756,sandy,0.34,1969.54,0.73,8.61,15769.65,252,0.5,0.42,True,False,777,54.04
67621,11.31,3708,clayey,0.79,4730.36,0.89,7.21,8461.09,28,0.48,0.45,True,True,878,72.05
51124,23.12,1867,loamy,0.78,4547.86,0.65,0.61,27778.83,264,0.9,0.87,False,False,2155,4.96
82718,5.54,581,clayey,0.74,2613.5,0.22,8.08,1691.02,141,0.99,0.85,True,True,4549,18.93
79976,13.85,3886,clayey,0.63,3901.28,0.87,1.94,21332.35,211,1.0,0.34,False,False,680,71.29
42539,26.37,1461,clayey,0.15,4886.37,0.08,2.11,20804.43,1,0.26,0.38,True,True,2444,20.57
84172,30.66,3570,loamy,0.44,1774.44,0.45,8.66,2703.22,457,0.73,0.86,False,False,3026,27.41
69390,18.49,1553,sandy,0.02,24.33,0.89,4.95,6794.84,492,0.34,0.37,False,False,4121,91.62
75561,27.44,3193,sandy,0.46,681.18,0.39,7.09,21651.06,431,0.84,0.82,False,False,3492,4.47
46853,8.04,3838,loamy,0.42,2386.15,0.78,1.21,3208.18,339,0.88,0.91,True,True,1568,66.95
30004,18.77,802,sandy,0.8,4156.8,0.96,6.08,20337.23,374,0.04,0.29,False,True,1685,61.57
71763,15.69,1804,sandy,0.46,3189.97,0.7,5.78,29080.38,4,0.95,0.98,False,True,461,30.5
3366,22.73,2649,loamy,0.24,2908.22,0.74,6.01,24031.37,182,0.89,0.05,True,False,3021,55.11
88267,15.13,3917,clayey,0.67,3310.97,0.16,6.45,3411.81,249,0.54,0.17,False,False,1505,15.13
56883,16.36,947,sandy,0.06,766.61,0.31,2.63,21724.72,52,0.12,0.07,True,False,3679,0.79
27915,3.69,2049,sandy,0.88,4524.76,0.38,9.92,24628.08,198,0.27,0.93,True,True,2210,17.74
96714,11.39,271,clayey,0.19,3697.44,0.6,8.36,23585.84,128,0.94,0.68,True,True,2504,87.24
82978,5.6,3224,clayey,0.68,1587.96,0.26,1.37,16715.33,140,0.32,0.19,True,False,491,34.23
78191,12.68,2632,clayey,0.86,3510.67,0.15,0.5,7591.62,415,0.54,0.97,True,False,490,4.68
59934,29.03,3958,sandy,0.7,2255.01,0.55,2.93,12712.24,17,0.06,0.73,True,True,1801,80.94
29491,33.14,2317,sandy,0.22,58.34,0.3,7.59,13136.21,334,0.49,0.06,False,False,3435,81.82
60960,0.3,29,clayey,0.0,359.16,0.01,7.64,6883.68,181,0.6,0.73,False,False,2902,66.78
68828,26.74,2400,clayey,0.29,3596.38,0.64,1.38,24908.94,492,0.01,0.3,True,True,4807,79.07
67839,15.23,1177,loamy,0.16,3827.71,0.21,5.34,21643.73,118,0.29,0.01,True,False,3328,4.18
16346,12.26,2485,loamy,0.05,2326.74,0.23,5.9,16951.95,482,0.93,0.86,False,False,3786,48.26
38880,0.54,3173,sandy,0.45,804.54,0.64,9.24,226.26,368,0.42,0.13,True,True,4277,35.14
68257,39.27,557,sandy,0.45,1957.36,0.18,9.47,9753.05,33,0.49,0.59,False,False,658,38.98
48538,10.69,1334,sandy,0.2,2470.3,0.41,1.57,19043.61,182,0.33,0.49,True,True,4852,67.21
89163,37.54,3719,clayey,0.95,2310.27,0.85,2.64,23892.46,453,0.42,0.36,False,True,988,59.65
22558,3.91,1085,clayey,0.47,266.34,0.4,3.92,19409.29,341,0.13,0.79,True,False,2431,72.74
51749,35.67,711,loamy,0.43,4206.79,0.3,8.95,18445.2,318,0.77,0.86,False,False,2951,80.99
45416,5.21,1575,loamy,0.11,1823.22,0.3,4.49,7712.8,226,0.95,0.66,True,False,16,77.34
96840,16.62,3495,sandy,0.78,2885.12,0.63,9.61,19492.48,376,0.08,0.78,True,True,1194,37.23
9950,5.93,2310,sandy,0.96,3665.99,0.11,9.33,9062.71,419,0.13,0.43,True,False,2465,39.6
56550,32.97,2844,clayey,0.95,4994.46,0.29,7.46,24877.59,472,0.02,0.74,True,True,4805,87.27
42080,6.56,1321,sandy,0.05,2259.14,0.93,9.33,5096.26,129,0.28,0.54,False,False,3311,9.35
39858,16.54,1354,loamy,0.43,2264.35,0.63,7.28,17299.24,276,0.41,0.77,True,True,1096,84.25
11260,9.11,3646,sandy,0.07,3808.42,0.28,2.83,19493.74,227,0.15,0.19,False,False,926,52.75
8910,5.49,1445,loamy,0.2,277.67,0.26,2.74,10512.95,77,0.09,0.79,True,False,3697,85.85
21286,23.96,3214,loamy,0.83,1665.07,0.49,0.55,6582.91,134,0.04,0.57,False,True,4877,98.77
27115,5.39,779,loamy,0.79,48.52,0.09,0.02,3478.92,134,0.63,0.88,False,True,952,19.38
49335,2.34,1875,loamy,0.27,4261.34,0.29,6.96,14680.15,17,0.79,0.07,False,True,4340,96.11
10934,20.17,2367,sandy,0.26,2510.52,0.99,7.52,17457.18,23,0.7,0.73,False,False,2948,66.84
51700,35.12,1801,clayey,0.22,3450.45,0.3,6.84,24222.4,181,0.66,0.45,True,True,2478,80.33
99169,3.69,1714,clayey,0.98,325.88,0.91,5.16,19473.2,451,0.1,0.34,True,True,2683,3.46
64716,38.87,1577,clayey,0.26,1632.13,0.34,5.12,6356.65,425,0.09,0.47,False,False,2822,41.48
46252,10.39,3696,sandy,0.41,1876.28,0.28,2.31,1417.73,11,0.95,0.97,True,True,2000,12.27
53245,17.9,3518,clayey,0.61,3263.42,0.67,1.95,19931.31,87,0.82,0.33,False,False,1306,2.0
50141,17.07,1674,sandy,0.22,4894.78,0.3,6.29,24980.76,368,0.61,0.26,False,True,2479,22.31
74335,34.54,1374,clayey,0.73,4764.23,0.54,9.79,8285.6,46,0.64,0.25,False,False,1121,46.78
56212,15.24,3939,loamy,0.15,821.41,0.69,3.18,9056.56,388,0.11,0.5,False,True,2431,54.32
963,5.39,791,clayey,0.33,4080.47,0.03,1.54,27911.4,333,0.93,0.15,True,True,576,7.12
2803,6.51,1938,loamy,0.58,1314.92,0.69,8.37,9555.68,163,0.75,0.68,False,False,171,54.17
66379,7.53,2555,clayey,0.88,4557.13,0.63,8.54,23542.21,300,0.45,0.95,False,True,4971,1.2
33409,0.51,3895,sandy,0.28,3606.9,0.48,7.94,11292.68,352,0.37,0.15,False,False,2325,48.53
63178,21.29,3483,loamy,0.41,770.9,0.88,8.03,22503.94,84,0.94,0.55,False,False,2120,9.2
98446,19.25,2357,clayey,0.55,4259.79,1.0,0.18,2909.06,378,0.5,0.31,True,False,3511,74.39
99291,36.31,2716,loamy,0.66,3049.8,0.0,0.98,6421.81,37,0.71,0.3,False,False,2015,41.25
7865,16.85,2810,clayey,0.88,1693.62,0.48,8.68,28969.94,87,0.14,0.3,True,True,4871,53.21
79751,7.08,1901,sandy,0.17,1170.47,0.54,7.14,9980.71,387,0.51,0.48,False,False,2185,33.08
31564,15.23,1838,sandy,0.05,4367.84,0.8,3.11,16991.08,216,0.75,0.05,False,True,610,8.05
34988,31.57,1730,sandy,0.17,1872.1,0.45,5.54,1432.14,201,0.02,0.49,False,False,3123,96.91
78954,27.28,3073,sandy,0.72,271.29,0.54,5.76,10350.13,77,0.42,0.36,True,True,1802,99.81
4736,37.17,3703,loamy,0.08,108.82,0.41,8.92,4615.55,299,0.18,0.62,True,False,3594,77.17
4617,29.2,1311,loamy,0.42,352.18,0.88,4.38,24653.07,467,0.59,0.47,True,False,2907,26.58
13956,0.65,2454,loamy,0.17,257.25,0.14,5.4,22265.57,487,0.79,0.08,False,False,1176,60.23
18402,16.94,2179,clayey,0.23,4795.1,0.19,1.05,7717.28,218,0.86,0.95,True,True,3383,6.13
